Report generated on: 03-10-2020 00:03:12
"API","","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.56-1-GNQ-TBPD.A","        Equatorial Guinea","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-ERI-TBPD.A","        Eritrea","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","-0.3","-0.3","-0.3","-0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-EST-TBPD.A","        Estonia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-0.082593280327869","-0.066255650630137","","0","0","0","0","0","0","0.033617438334247","0.030404006728767","0.037964571539726","0.03004290863388","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-ETH-TBPD.A","        Ethiopia","","","","","","","","","0","0","0","0","0","0","-0.3","-0.3","-0.3","-0.3","-0.3","-0.05196","-0.1","-0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-FLK-TBPD.A","        Falkland Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-FRO-TBPD.A","        Faroe Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-FJI-TBPD.A","        Fiji","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-FIN-TBPD.A","        Finland","","","","","","","","","-0.4","0.8","2","3.1","4.2","4.2","4.8","5.4","5.4","5.2","5.7","6.6","7.4","7.5","8.9","9.2","8.9","8.4","9.1","9","8.2796912568306","7.800397260274","9.0128383561644","9.2844465753425","9.1051803278689","8.951","9.711","9.789","8.718","9.541","9.403","10.031","9.857","9.951","10.154","8.41","9.746","9.89","9.89",""
"INTL.56-1-CSK-TBPD.A","        Former Czechoslovakia","","","","","","","","","0","0","0","0","-6.6","-6.4","-5.8","-5.3","-3.9","-3.3","-1.6","-0.6","-0.090072803054483","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","",""
"INTL.56-1-SCG-TBPD.A","        Former Serbia and Montenegro","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-0.4","-0.3","0.9","0.9","0.8","0.9","1.4","0.9","0.74294896397268","1.159295247989","1.162768234389","1.0518867137644","1.4119141891093","1.424","--","--","--","--","--","--","--","--","--","--","--","--","--",""
"INTL.56-1-SUN-TBPD.A","        Former U.S.S.R.","","","","","","","","","0","0","0","0","0","0","-109","-90","-78","-114","-99","-99","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","",""
"INTL.56-1-YUG-TBPD.A","        Former Yugoslavia","","","","","","","","","0","0","0","0","0","0","-0.9","-0.2","1.4","-1.2","-2.1","-0.3","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","",""
"INTL.56-1-FRA-TBPD.A","        France","","","","","","","","","31","31","31","34","38","39","33","34","40","39","40","44","44","44","47","49","50","52","49","51","49.20631147541","49.954946575342","47.227510958904","50.854234246575","49.943730327869","48.847","50.262","50.301","51.666","50.161","45.458","45.052","38.449","37.067","36.274","36.231","33.555","36.025","36.025",""
"INTL.56-1-GUF-TBPD.A","        French Guiana","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-PYF-TBPD.A","        French Polynesia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GAB-TBPD.A","        Gabon","","","","","","","","","1","1","1","1","1","1","-0.085867699826575","-0.1","-0.040386140425508","-0.2","-0.2","-0.2","-0.2","-0.1","-0.1","-0.2","-0.3","-0.1","-0.1","-0.2","-0.2082436743388","-0.19765050042192","-0.15183400206575","-0.25683423024657","-0.28079751034973","-0.288","-0.337","-0.324","-0.388","-0.201","-0.599","-0.581","-0.383","-0.454","-0.424","-0.392","-0.392","-0.392","-0.392",""
"INTL.56-1-GMB-TBPD.A","        Gambia, The","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GEO-TBPD.A","        Georgia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-0.030608651226774","-0.0016811589041096","","","","","","","-0.0099730158369399","0.1078251202411","-0.017519598071233","-0.019297738180822","-0.020896877726776","-0.023","-0.005","-0.016","-0.021","-0.007","0","0","0.007","0","0","-0.006","-0.006","-0.006","-0.006",""
"INTL.56-1-DEU-TBPD.A","        Germany","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","60","59","59","59","62","65","64.14256284153","62.768110273973","64.453186986301","65.776252739726","63.439073770492","67.776","66.233","65.138","65.613","65.907","64.607","64.725","63.416","63.211","62.384","63.199","65.479","64.836","64.836",""
"INTL.56-1-DDR-TBPD.A","        Germany, East","","","","","","","","","-7.2","-7.6","-8","-6.6","2.9","-0.4","0.080073972602693","0.8","1.4","1.6","3.2","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","",""
"INTL.56-1-DEUW-TBPD.A","        Germany, West","","","","","","","","","32","19","19","24","33","39","39","39","43","45","47","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","",""
"INTL.56-1-GHA-TBPD.A","        Ghana","","","","","","","","","0","0","0","0","0","0","-0.069586933260274","0.094285769654794","0.0856578","-0.056671990871233","-0.0415219848","0.2","0.1","0.2","","","0.6","0.2","","","0.13186603520219","0.18332513275616","0.43317694536438","0.47740982040548","1.5735322220274","1.399","1.081","1.691","1.227","0.888","1.325","1.266","0.898","0.948","0.713","0.753","0.753","0.753","0.753",""
"INTL.56-1-GIB-TBPD.A","        Gibraltar","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GRC-TBPD.A","        Greece","","","","","","","","","1","2","2","2.5","3","3","-2.9","-1.5","1.4","1.6","1.9","2","5.7","3.9","3.3","2.6","1.7","1.7","2.5","2.3","2.001912568306","2.2243712328767","2.5745547945206","2.1051753424657","2.1020710382514","3.018","3.846","3.891","5.612","5.249","6.146","5.827","7.288","7.583","8.107","8.91","9.486","8.451","8.451",""
"INTL.56-1-GRL-TBPD.A","        Greenland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GRD-TBPD.A","        Grenada","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GLP-TBPD.A","        Guadeloupe","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GUM-TBPD.A","        Guam","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GTM-TBPD.A","        Guatemala","","","","","","","","","0","0","0","0","0","0","0.061849105863014","0.026520831232877","0.023820295409836","0.029241453189041","-0.091968492054795","0.033316475364384","-0.2","-0.2","-0.2","-0.1","-0.2","","","-0.2","-0.17596459052459","-0.13911668353973","-0.091437129008219","0","0","0.02","0.02","0.023","0.017","0.024","0.018","0.022","0.019","0.016","0.02","0.018","0.018","0.018","0.018",""
"INTL.56-1-GIN-TBPD.A","        Guinea","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GNB-TBPD.A","        Guinea-Bissau","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-GUY-TBPD.A","        Guyana","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-HTI-TBPD.A","        Haiti","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-HITZ-TBPD.A","        Hawaiian Trade Zone","","","","","","","","","0","0","0","0","0","-0.07457016","-0.3","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",""
"INTL.56-1-HND-TBPD.A","        Honduras","","","","","","","","","0","0","0","0","0","0","-0.014579455950685","-0.0080436817479452","-0.013075575748634","-0.0614601498","-0.1","-0.1","-0.095007036229508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-HKG-TBPD.A","        Hong Kong","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-HUN-TBPD.A","        Hungary","","","","","","","","","0","0","0","0","0.6","1.2","1.7","3.2","2.9","2.5","2.9","2.4","2.3","1.9","2.4","2.6","2.4","2.9","3.2","2.9","2.8454535519126","3.0167342465753","4.6067232876712","4.6293452054795","4.6766147540984","5.012","5.07","5.253","5.165","4.956","5.141","5.084","4.933","4.846","5.131","4.892","4.854","4.719","4.719",""
"INTL.56-1-ISL-TBPD.A","        Iceland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-IND-TBPD.A","        India","","","","","","","","","3.5","4","3.5","4","4","4","11","11","11","14","12","14","13","14","16","19","20","20","9.9","22","33.709414436716","39.233552829112","32.911740259408","33.006104428641","39.991682969304","50.93","60.67","65.72","67.62","84.82","96.69","107.123","122.879","126.528","131.202","143.969","143.969","143.969","143.969",""
"INTL.56-1-IDN-TBPD.A","        Indonesia","","","","","","","","","12","12","12","11","11","11","5.5","-3.4","-3.2","-0.4","-2","-2.2","-2.3","-1.3","-1.2","2.9","11","2.5","11","10","11.898416440437","11.964787616438","11.004137342466","12.348299860274","14.739147349727","14.179","14.16","11.771","12.915","12.872","11.451","14.873","16.692","16.636","17.803","18.704","18.704","18.704","18.704",""
"INTL.56-1-IRN-TBPD.A","        Iran","","","","","","","","","12","13","13","12","12","12","-6.1","-4.7","-6.8","-6.3","-10","-4.4","-2.9","-3.8","-0.5","5.4","2","-6.3","-5.4","-11","-5.9148413114754","-3.7102039726027","-6.5328037534247","-4.760936739726","-2.2257472404371","-1.704","-1.057","3.475","1.393","5.136","-5.128","-4","-3.101","0.754","6.052","8.732","8.732","8.732","8.732",""
"INTL.56-1-IRQ-TBPD.A","        Iraq","","","","","","","","","4","4","4","4","4","4","-3.8","-2.5","-6","-6.5","-5.6","-3.5","-3.6","-4.1","-5.3","-5.1","-5.4","-2.7","-2.9","-2.7","-3.7143568029235","-1.1782945388219","-3.2086608565041","-2.7425604181534","-5.9031687318033","-3.238","-4.162","-3.103","-4.128","-4.275","-14.788","-14.081","-16.459","-17.363","-15.44","-15.06","-15.059","-15.06","-15.06",""
"INTL.56-1-IRL-TBPD.A","        Ireland","","","","","","","","","-0.6","-0.2","-0.1","-0.1","-0.1","-0.1","-0.2","-0.2","-0.1","-0.074430136986302","-0.2","-0.2","-0.2","-0.2","-0.4","-0.3","-0.3","-0.4","-0.4","-0.4","-0.4064262295082","-0.22506575342465","-0.11942739726027","-0.042057534246573","-0.1534262295082","-0.071","-0.222","-0.557","-0.431","-0.296","-0.225","-0.374","-0.085","-0.176","-0.201","-0.365","-0.296","-0.237","-0.237",""
"INTL.56-1-ISR-TBPD.A","        Israel","","","","","","","","","0","0","0","0","0","0","0.6","1.1","1.1","0.5","0.7","-0.3","-0.073301443693988","1.9","2.8","3","3.3","1.8","3.2","2.9","3.5832405745301","3.8338665130411","2.6401063649677","3.1341227495496","5.8756770526636","3.609","3.872","4.668","5.474","6.075","5.863","5.784","6.919","6.38","6.702","6.073","5.587","5.99","5.99",""
"INTL.56-1-ITA-TBPD.A","        Italy","","","","","","","","","29","30","29","32","36","37","16","16","16","17","20","22","27","26","29","30","31","35","34","36","39.021770491803","39.780082191781","40.377230136986","41.739969863014","41.044008196721","40.205","40.197","42.24","44.245","43.249","48.557","49.543","46.025","47.734","45.368","46.682","42.444","40.87","40.87",""
"INTL.56-1-JAM-TBPD.A","        Jamaica","","","","","","","","","0","0","0","0","0","0","-0.7","-0.4","-0.4","-0.5","-0.6","-0.4","-0.6","-0.2","-0.3","-0.5","-0.4","-0.4","-0.4","-0.2","-0.55760877824044","-0.41100367387945","-0.59334315023562","-0.54985591834521","-0.46301328520002","-0.358","-0.615","-0.506","-0.718","-0.922","-0.852","-0.841","-0.798","-0.845","-0.699","-0.921","-0.921","-0.921","-0.921",""
"INTL.56-1-JPN-TBPD.A","        Japan","","","","","","","","","29","30","33","27","36","35","37","40","45","49","53","60","62","65","64","73","82","84","87","93","94.199081967213","103.72505","104.6899109589","100.56882328767","106.39170765027","109.874","110.319","112.537","113.412","118.274","122.977","117.743","109.695","120.266","116.954","122.909","111.31","116.159","116.159",""
"INTL.56-1-JOR-TBPD.A","        Jordan","","","","","","","","","0","0","0","0","0","0","0.2","0.2","0.3","0.2","0.3","0.5","0.4","0.030145134558904","0.2","0.1","0.1","0.1","-0.3","-0.2","-0.52596084715847","-0.3065490104","-0.19509957584658","-0.16172453196712","-0.38402078034973","-0.279","-0.148","0.068","0.686","0.594","0.143","0.478","0.417","0.355","0.497","0.381","0.381","0.381","0.381",""
"INTL.56-1-KAZ-TBPD.A","        Kazakhstan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-1.4","-1.3","1.5","0.8","2","1","0.9","1.3","0.62922348746995","1.108171325726","3.3225837534247","3.264102842389","4.6182360451311","3.888","4.532","5.26","5.521","5.915","3.415","2.366","3.123","3.591","3.962","3.081","3.081","3.081","3.081",""
"INTL.56-1-KEN-TBPD.A","        Kenya","","","","","","","","","1","1","1","1","1","1","-0.1","-0.080710990471233","-0.083132248306526","-0.028697183424657","-0.1","-0.1","-0.1","-0.2","","","","","","","-0.054791662016394","-0.09183753790137","-0.1655705677589","-0.07992449940274","-0.26324720571585","-0.161","-0.318","-0.136","-0.162","-0.167","-0.065","-0.145","-0.068","-0.034","-0.024","-0.038","-0.038","-0.038","-0.038",""
"INTL.56-1-KIR-TBPD.A","        Kiribati","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"none","        Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.56-1-KWT-TBPD.A","        Kuwait","","","","","","","","","9","10","9","8","9","9","-11","-16","-13","-10","-5.9","1.4","-8","-9","4.4","6.1","7.1","5.7","6.1","5.5","7.2336827618415","8.5801580795562","10.750497071501","8.5679222382192","9.6853272481421","12.802","6.17","-0.081","-0.687","9.435","-1.369","-1.282","-1.394","-0.231","-0.135","-4.281","-4.281","-4.281","-4.281",""
"INTL.56-1-KGZ-TBPD.A","        Kyrgyzstan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","","","","0.029857799060109","0.010582055660274","-0.010483144657534","-0.021820302646575","-0.035340207710383","-0.042","-0.021","-0.054","-0.057","0","-0.04","-0.045","-0.039","-0.047","0.007","-0.028","-0.028","-0.028","-0.028",""
"INTL.56-1-LAO-TBPD.A","        Laos","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-LVA-TBPD.A","        Latvia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-LBN-TBPD.A","        Lebanon","","","","","","","","","0","0","0","0","0","0","-0.6","-0.054641573791677","0.3","0.3","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-LSO-TBPD.A","        Lesotho","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
